db_id,artistName,trackName,albumName,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
8847,Coldplay,Clocks,A Rush of Blood to the Head,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97
8848,The Temper Trap,Sweet Disposition,Conditions,0.531,0.821,2,-6.812,1,0.0439,0.0701,0.171,0.124,0.34,129.139
8849,Empire of the Sun,We Are The People,We Are The People (southstar Remix),0.717,0.832,7,-6.404,1,0.0396,0.0018,0.0334,0.13,0.128,150.014
8850,TLC,No Scrubs,Fanmail,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909
8851,Smash Mouth,All Star,Astro Lounge,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019
8852,Lady Gaga,Just Dance,The Fame,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26E-05,0.181,0.745,118.992
8853,Ashlee Simpson,Pieces Of Me,Autobiography,0.532,0.807,2,-4.301,1,0.057,0.0584,0.0,0.114,0.759,87.183
8854,Ne-Yo,Sexy Love,In My Own Words,0.693,0.516,8,-6.446,1,0.0413,0.297,0.000127,0.0604,0.494,94.02
8855,Black Eyed Peas,Boom Boom Pow,THE E.N.D. (THE ENERGY NEVER DIES),0.866,0.857,9,-5.894,1,0.0664,0.13,0.0017,0.13,0.408,130.049
8856,50 Cent,Just A Lil Bit,The Massacre,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946
8857,Muse,Supermassive Black Hole,Black Holes and Revelations,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0
8858,Katy Perry,I Kissed A Girl,One Of The Boys,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996
8859,John Mayer,Waiting On the World to Change,Continuum,0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739
8860,Ronan Keating,When You Say Nothing At All,Ronan,0.461,0.448,7,-10.665,1,0.0246,0.161,1.18E-06,0.0811,0.418,173.86
8861,David Guetta,Memories (feat. Kid Cudi),One Love (Deluxe),0.561,0.87,8,-6.103,1,0.343,0.0015,2.82E-06,0.246,0.498,129.98
8862,311,Amber,Greatest Hits '93 - '03,0.659,0.727,4,-8.638,0,0.0455,0.119,0.00427,0.1,0.748,166.163
8863,Lifehouse,You And Me,Lifehouse,0.459,0.427,7,-7.734,1,0.0267,0.114,0.0,0.168,0.354,139.902
8864,Robbie Williams,Rock DJ,Sing When You're Winning,0.712,0.762,7,-4.307,1,0.0326,0.026,0.0,0.0981,0.842,103.032
8865,Jennifer Lopez,Let's Get Loud,On The 6,0.82,0.937,5,-4.81,0,0.0549,0.135,0.000122,0.35,0.906,130.992
8866,John Legend,Save Room,Once Again,0.69,0.572,7,-6.131,1,0.0264,0.0451,0.0,0.0969,0.375,111.92
8867,Alicia Keys,If I Ain't Got You,The Diary Of Alicia Keys,0.609,0.444,7,-9.129,1,0.106,0.603,6.86E-06,0.104,0.166,118.402
8868,Flo Rida,Right Round,R.O.O.T.S. (Route of Overcoming the Struggle),0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986
8869,Rihanna,Pon de Replay,Music Of The Sun,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019
8870,Kevin Lyttle,Turn Me On,Turn Me On (Online Music),0.677,0.682,9,-6.879,1,0.0361,0.0405,0.0,0.0351,0.875,106.279
8871,Katy Perry,California Gurls,Teenage Dream,0.788,0.753,0,-3.71,1,0.0536,0.0038,0.0,0.18,0.403,125.005
8872,Sum 41,In Too Deep,"All Killer, No Filler",0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046
8873,Nicki Minaj,Super Bass,Pink Friday (Complete Edition),0.723,0.86,11,-4.357,1,0.203,0.271,4.56E-06,0.598,0.667,126.979
8874,50 Cent,21 Questions,Get Rich Or Die Tryin',0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012
8875,Shaggy,It Wasn't Me,Hot Shot,0.853,0.606,0,-4.596,1,0.0713,0.0561,0.0,0.313,0.654,94.759
8876,The Offspring,"You're Gonna Go Far, Kid","Rise And Fall, Rage And Grace",0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115
8877,Kevin Lyttle,Turn Me On,Turn Me On (Online Music),0.677,0.682,9,-6.879,1,0.0361,0.0405,0.0,0.0351,0.875,106.279
8878,Maroon 5,This Love,Songs About Jane: 10th Anniversary Edition,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051
8879,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),The Papercut Chronicles II,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99
8880,Carrie Underwood,Before He Cheats,Some Hearts,0.519,0.749,6,-3.318,0,0.0405,0.271,0.0,0.119,0.29,147.905
8881,The Calling,Wherever You Will Go,Camino Palmero,0.558,0.719,2,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027
8882,Sophie Ellis-Bextor,Murder On The Dancefloor,Read My Lips,0.731,0.842,1,-5.299,0,0.0299,0.00269,1.45E-05,0.313,0.864,117.301
8883,Sean Kingston,Beautiful Girls,Beautiful Girls,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009
8884,The Darkness,Love Is Only a Feeling,Permission to Land,0.386,0.925,2,-4.175,1,0.115,0.0276,0.000215,0.0375,0.336,158.15
8885,blink-182,I Miss You,blink-182,0.664,0.781,11,-6.547,1,0.0339,0.00103,5.33E-06,0.0867,0.593,110.0
8886,Christina Aguilera,Beautiful,Stripped,0.456,0.573,5,-3.866,0,0.0275,0.578,3.05E-06,0.114,0.0992,76.19
8887,Robbie Williams,Tripping,Field Trip,0.748,0.264,11,-16.52,0,0.0447,0.982,0.947,0.108,0.303,74.428
8888,Maroon 5,Won't Go Home Without You,It Won't Be Soon Before Long.,0.737,0.615,3,-3.76,1,0.0317,0.0149,0.0,0.102,0.41,110.023
8889,*NSYNC,It's Gonna Be Me,No Strings Attached,0.636,0.873,0,-4.672,0,0.071,0.0407,1.27E-06,0.0372,0.908,165.071
8890,Eminem,Like Toy Soldiers,Encore (Deluxe Version),0.52,0.768,8,-3.489,0,0.359,0.0193,0.00034,0.104,0.398,79.178
8891,Ricky Martin,Livin' la Vida Loca,Ricky Martin,0.425,0.954,1,-3.756,0,0.0476,0.00414,0.0,0.0555,0.933,178.043
8892,3OH!3,DONTTRUSTME,WANT,0.791,0.713,5,-3.742,0,0.254,0.0163,0.0,0.189,0.514,130.012
8893,Lil Wayne,Lollipop,Tha Carter III,0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075
8894,Nicki Minaj,Super Bass,Pink Friday (Complete Edition),0.723,0.86,11,-4.357,1,0.203,0.271,4.56E-06,0.598,0.667,126.979
8895,Jason Derulo,Whatcha Say,Jason Derulo,0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036
8896,Timbaland,The Way I Are,Shock Value,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759
8897,The Corrs,Breathless,In Blue,0.607,0.82,11,-7.754,1,0.0597,0.0541,6.8E-05,0.269,0.768,126.988
8898,Flo Rida,Club Can't Handle Me (feat. David Guetta) - From the Step Up 3D Soundtrack,Club Can't Handle Me,0.623,0.882,0,-2.574,1,0.0322,0.0205,0.0,0.194,0.525,127.98
8899,Black Eyed Peas,Meet Me Halfway,THE E.N.D. (THE ENERGY NEVER DIES),0.798,0.629,11,-6.857,0,0.0735,0.00474,2.29E-05,0.324,0.4,130.002
8900,Jack Johnson,Banana Pancakes,In Between Dreams,0.816,0.375,7,-8.053,1,0.0996,0.607,8.66E-06,0.0933,0.615,114.303
8901,Chamillionaire,Ridin',The Sound of Revenge,0.787,0.799,8,-4.68,0,0.0993,0.189,0.0,0.3,0.835,143.052
8902,Timbaland,Apologize,Shock Value,0.653,0.604,8,-6.017,1,0.0278,0.0292,0.0,0.097,0.101,118.016
8903,50 Cent,Candy Shop,The Massacre,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2E-05,0.38,0.755,125.173
8904,Destiny's Child,Bootylicious,Survivor,0.84,0.835,1,-4.386,0,0.275,0.00281,1.11E-06,0.152,0.637,103.376
8905,Linkin Park,In the End,Hybrid Theory (Bonus Edition),0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143
8906,We The Kings,"Check Yes, Juliet",We The Kings,0.352,0.912,7,-4.253,1,0.0725,0.00197,0.0,0.193,0.351,166.795
8907,Sugar Ray,Every Morning,14:59,0.833,0.679,8,-4.496,1,0.0365,0.0834,0.00258,0.0769,0.975,109.916
8908,Linkin Park,Papercut,Hybrid Theory (Bonus Edition),0.524,0.939,9,-3.994,1,0.113,0.00022,0.0,0.623,0.661,150.184
8909,LEN,Steal My Sunshine,You Can't Stop The Bum Rush,0.412,0.829,4,-11.112,1,0.529,0.394,0.0,0.108,0.677,191.476
8910,Kesha,We R Who We R,Cannibal (Expanded Edition),0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95
8911,The Pussycat Dolls,Stickwitu,PCD,0.655,0.54,9,-6.482,1,0.0516,0.268,0.0,0.068,0.43,79.983
8912,Jennifer Lopez,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,Jenny From The Block - The Remixes,0.84,0.762,6,-5.454,1,0.226,0.00736,3.77E-06,0.0615,0.946,99.987
8913,Vengaboys,"Boom, Boom, Boom, Boom!!",The Party Album!,0.801,0.948,11,-4.623,0,0.0386,0.0117,0.457,0.025,0.968,138.489
8914,Nelly Furtado,Promiscuous,Loose,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13E-05,0.154,0.868,114.328
8915,Eamon,Fuck It (I Don't Want You Back),I Don't Want You Back,0.828,0.653,0,-6.245,0,0.0653,0.214,3.25E-06,0.0404,0.575,68.507
8916,Sara Bareilles,Love Song,Little Voice,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055
8917,T.I.,Whatever You Like,Paper Trail,0.68,0.687,9,-6.162,0,0.0709,0.0161,0.0,0.261,0.467,150.053
8918,Sean Kingston,Fire Burning,Tomorrow,0.839,0.804,1,-2.513,1,0.0329,0.0192,0.0,0.331,0.888,122.973
8919,Jack Be,Find My Way,Nice Colors,0.866,0.669,9,-6.139,0,0.24,0.348,0.0,0.0925,0.548,98.008
8920,T.I.,Live Your Life,Paper Trail,0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841
8921,Travis,Sing,The Eminem Show,0.668,0.824,5,-4.164,0,0.137,0.0017,3.05E-06,0.0426,0.185,163.961
8922,Eminem,Love The Way You Lie,Recovery,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989
8923,Avril Lavigne,Sk8er Boi,Let Go,0.487,0.9,0,-4.417,1,0.0482,6.79E-05,0.0,0.358,0.484,149.937
8924,Jamiroquai,Little L,A funk odyssey,0.878,0.724,10,-5.373,0,0.129,0.168,0.0116,0.133,0.904,121.906
8925,La Roux,Bulletproof,La Roux,0.674,0.882,3,-2.771,0,0.0477,0.000441,6.47E-05,0.068,0.682,123.016
8926,Madonna,Music,Music,0.736,0.802,7,-8.527,1,0.0663,0.00149,0.0876,0.14,0.871,119.854
8927,Lily Allen,Smile,"Alright, Still (Bonus Track Version)",0.632,0.639,5,-5.938,1,0.0259,0.00143,0.0,0.221,0.733,95.506
8928,Red Hot Chili Peppers,By the Way,By the Way (Deluxe Edition),0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444
8929,Pitbull,Hotel Room Service,Pitbull Starring In Rebelution,0.851,0.629,1,-8.385,1,0.175,0.00705,0.000372,0.0746,0.789,125.984
8930,Ja Rule,Always On Time,Pain Is Love,0.839,0.706,5,-6.104,0,0.199,0.208,0.0,0.242,0.839,96.673
8931,Daddy Yankee,Gasolina,Barrio Fino (Bonus Track Version),0.852,0.797,0,-6.543,1,0.0614,0.322,2.69E-06,0.0845,0.741,96.008
8932,Gavin DeGraw,Chariot,Chariot - Stripped,0.281,0.779,7,-5.104,1,0.0514,0.0437,0.0,0.37,0.344,167.172
8933,Iyaz,Replay,Replay,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031
8934,Paramore,Misery Business,Riot!,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26E-06,0.113,0.731,172.977
8935,Katy Perry,Waking Up In Vegas,One Of The Boys,0.524,0.878,5,-3.108,0,0.0346,0.0012,0.0,0.098,0.59,130.989
8936,CHEL,Company,Purpose (Deluxe),0.59,0.797,4,-4.901,0,0.0614,0.132,0.0,0.0846,0.425,94.948
8937,Busta Rhymes,I Know What You Want (feat. Flipmode Squad),It Ain't Safe No More. . .,0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.996
8938,Jamelia,Superstar,Thank You,0.801,0.645,1,-6.93,1,0.0356,0.046,0.0,0.0357,0.824,110.011
8939,Coldplay,The Scientist,A Rush of Blood to the Head,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46E-05,0.11,0.213,146.277
8940,Avril Lavigne,Sk8er Boi,Let Go,0.487,0.9,0,-4.417,1,0.0482,6.79E-05,0.0,0.358,0.484,149.937
8941,Kanye West,Through The Wire,The College Dropout,0.571,0.739,7,-6.11,1,0.247,0.00865,5.21E-06,0.158,0.66,83.089
8942,My Chemical Romance,Welcome to the Black Parade,The Black Parade,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95
8943,Sonique,It Feels So Good,Hear My Cry,0.634,0.677,5,-7.278,0,0.0304,0.0117,0.00103,0.126,0.558,135.012
8944,Fountains Of Wayne,Stacy's Mom,Welcome Interstate Managers,0.774,0.75,11,-4.927,0,0.0412,0.00207,1.78E-05,0.0808,0.927,118.015
8945,Red Hot Chili Peppers,Around the World,Californication (Deluxe Edition),0.504,0.96,0,-1.464,1,0.183,0.00417,0.569,0.0613,0.774,96.682
8946,Matt Nathanson,Come On Get Higher,Some Mad Hope,0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018
8947,Edward Sharpe & The Magnetic Zeros,Home,Up from Below,0.542,0.589,2,-6.623,1,0.0318,0.292,0.000522,0.177,0.137,111.665
8948,Jeremih,Down On Me,All About You,0.7,0.598,2,-7.783,1,0.114,0.0369,0.0,0.111,0.594,160.041
8949,Eminem,The Real Slim Shady,The Marshall Mathers LP,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504
8950,Keane,Everybody's Changing,Hopes And Fears,0.515,0.835,0,-3.564,1,0.0293,0.00146,0.000235,0.101,0.457,94.015
8951,Gorillaz,On Melancholy Hill,Plastic Beach,0.689,0.739,2,-5.81,1,0.026,1.51E-05,0.509,0.064,0.578,120.423
8952,Jack Johnson,"Sitting, Waiting, Wishing",In Between Dreams,0.765,0.535,0,-7.229,1,0.0265,0.22,2.55E-05,0.104,0.548,105.019
8953,Robbie Williams,Supreme,Sing When You're Winning,0.562,0.857,5,-5.173,1,0.0589,0.00303,2.23E-06,0.284,0.759,96.231
8954,Simply Red,Sunrise,SUNRISE (Slowed + Reverb),0.74,0.934,10,-8.178,1,0.0384,0.063,0.831,0.198,0.261,119.693
8955,The Fray,How to Save a Life,How To Save A Life,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035
8956,Ellie Goulding,Starry Eyed,Lights,0.508,0.831,5,-5.273,0,0.0333,0.121,5.56E-06,0.352,0.65,149.915
8957,Junior Senior,Move Your Feet,d-d-don't don't stop the beat (Explicit Content U.S. Version),0.755,0.895,9,-2.619,1,0.0883,0.0507,0.0737,0.222,0.844,118.871
8958,Sum 41,Still Waiting,Does This Look Infected?,0.431,0.95,7,-4.918,1,0.26,0.00105,3.63E-05,0.272,0.56,191.936
8959,Lily Allen,Fuck You,"It's Not Me, It's You",0.775,0.904,1,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009
8960,Beyoncé,If I Were a Boy,I AM...SASHA FIERCE,0.632,0.518,6,-6.126,1,0.0313,0.107,0.0,0.354,0.427,90.007
8961,B2K,"Bump, Bump, Bump (feat. P. Diddy)",Pandemonium!,0.834,0.685,1,-5.862,0,0.225,0.0998,0.0,0.0514,0.877,95.507
8962,Gwen Stefani,Rich Girl,Love Angel Music Baby (Deluxe Version),0.856,0.754,7,-2.728,0,0.0416,0.0294,1.49E-05,0.206,0.722,98.018
8963,Destiny's Child,Say My Name,The Writing's On The Wall,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009
8964,Shakira,"Whenever, Wherever",Laundry Service,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14E-05,0.203,0.871,107.657
8965,Daft Punk,One More Time,Discovery,0.613,0.697,2,-8.618,1,0.133,0.0194,0.0,0.332,0.476,122.746
8966,Phoenix,If I Ever Feel Better,United,0.755,0.553,6,-9.449,0,0.107,0.0492,0.00607,0.0646,0.836,119.7
8967,Nelly Furtado,I'm Like A Bird,"Whoa, Nelly!",0.622,0.608,10,-5.085,1,0.036,0.138,5.38E-06,0.273,0.607,89.661
8968,Eiffel 65,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,Europop,0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007
8969,Bloodhound Gang,Uhn Tiss Uhn Tiss Uhn Tiss,Hefty Fine,0.8,0.923,0,-8.963,0,0.0436,0.00987,0.486,0.0687,0.849,134.993
8970,P!nk,So What,Funhouse (Expanded Edition),0.534,0.87,11,-3.078,0,0.0425,0.000334,0.0,0.241,0.462,126.019
8971,Lucian,Let The Light In,Did you know that there's a tunnel under Ocean Blvd,0.327,0.452,9,-9.726,1,0.0277,0.344,0.00332,0.11,0.202,132.427
8972,Texas,Inner Smile,The Greatest Hits,0.576,0.841,0,-5.717,1,0.0386,0.025,3.63E-06,0.115,0.652,106.008
8973,Gorillaz,19-2000,Gorillaz,0.815,0.72,7,-7.311,1,0.0536,0.177,7.31E-06,0.16,0.946,89.914
8974,Amy Winehouse,Rehab,Back To Black,0.434,0.872,0,-2.974,1,0.0702,0.0473,1.83E-06,0.396,0.732,71.515
8975,Coldplay,Yellow,Parachutes,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372
8976,Green Day,American Idiot,American Idiot,0.38,0.988,1,-2.042,1,0.0639,2.64E-05,7.86E-05,0.368,0.769,186.113
8977,Jason Mraz,I'm Yours,We Sing. We Dance. We Steal Things.,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96
8978,blink-182,Feeling This,blink-182,0.411,0.962,4,-5.952,1,0.0917,0.103,0.0,0.529,0.622,173.143
8979,Limp Bizkit,Behind Blue Eyes,Results May Vary,0.595,0.489,7,-6.66,1,0.0271,0.497,0.0,0.119,0.0902,120.315
8980,Jack Be,The Man You Needed,The Man You Needed,0.657,0.792,11,-4.29,0,0.0479,0.261,0.0,0.354,0.502,100.068
8981,Ashanti,Foolish,Ashanti,0.665,0.695,0,-5.763,1,0.0532,0.347,0.0,0.106,0.707,90.119
8982,OneRepublic,Apologize,Dreaming Out Loud,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22E-05,0.102,0.502,118.008
8983,Plain White T's,Hey There Delilah - Bonus Track,Every Second Counts,0.522,0.453,2,-7.859,1,0.0295,0.831,1.21E-06,0.101,0.306,103.879
8984,B.o.B,Airplanes (feat. Hayley Williams of Paramore),B.o.B Presents: The Adventures of Bobby Ray,0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033
8985,blink-182,What's My Age Again?,Enema Of The State,0.391,0.951,6,-7.419,1,0.0692,0.0126,0.000378,0.0878,0.468,157.66
8986,Evanescence,Going Under,Fallen,0.37,0.858,11,-4.885,0,0.0545,0.00815,2.12E-05,0.229,0.464,175.077
8987,Fall Out Boy,"Sugar, We're Goin Down",From Under The Cork Tree,0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011
8988,Rihanna,Umbrella,Good Girl Gone Bad: Reloaded,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028
8989,Britney Spears,Womanizer,Circus (Deluxe Version),0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0
8990,Calvin Harris,I'm Not Alone - Radio Edit,Ready For The Weekend,0.597,0.684,7,-6.614,1,0.0321,0.00481,0.105,0.317,0.435,130.99
8991,Train,"Hey, Soul Sister","Save Me, San Francisco (Golden Gate Edition)",0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012
8992,Christina Aguilera,Dirrty (feat. Redman),Stripped,0.64,0.889,2,-3.073,1,0.322,0.107,0.0,0.339,0.436,99.931
8993,Miley Cyrus,Party In The U.S.A.,The Time Of Our Lives,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021
8994,Britney Spears,Lucky,Oops!... I Did It Again,0.765,0.791,8,-5.707,1,0.0317,0.262,0.000154,0.0669,0.966,95.026
8995,50 Cent,If I Can't,Get Rich Or Die Tryin',0.892,0.631,11,-2.522,0,0.302,0.244,0.0,0.0235,0.838,93.975
8996,Rihanna,Hate That I Love You,Good Girl Gone Bad: Reloaded,0.637,0.73,5,-5.38,0,0.0874,0.323,0.0,0.0981,0.732,93.867
8997,Ronan Keating,Life Is A Rollercoaster,Ronan,0.655,0.791,0,-8.923,1,0.0302,0.1,0.000124,0.334,0.862,118.981
8998,Maroon 5,She Will Be Loved - Radio Mix,Songs About Jane: 10th Anniversary Edition,0.651,0.663,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0
8999,Arctic Monkeys,Mardy Bum,"Whatever People Say I Am, That's What I'm Not",0.634,0.599,2,-5.447,1,0.0365,0.0288,0.0,0.197,0.312,112.215
9000,Alice Deejay,Better Off Alone,Who Needs Guitars Anyway?,0.671,0.882,8,-6.149,0,0.0552,0.00181,0.667,0.285,0.787,136.955
9001,John Mayer,Your Body Is a Wonderland,Room For Squares,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01
9002,Two Door Cinema Club,What You Know,Tourist History,0.563,0.739,6,-4.239,0,0.0416,0.00073,1.45E-05,0.0822,0.775,139.0
9003,Jay Sean,Down,All Or Nothing,0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012
9004,blink-182,All The Small Things,Enema Of The State,0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726
9005,Will Smith,Wild Wild West (feat. Dru Hill & Kool Mo Dee) - Album Version With Intro,Willennium,0.861,0.597,10,-7.221,0,0.162,0.0983,0.0,0.176,0.694,107.016
9006,OneRepublic,Stop And Stare,Dreaming Out Loud,0.492,0.859,4,-4.274,1,0.0332,0.0659,0.0,0.0756,0.251,92.474
9007,Jordin Sparks,No Air (feat. Chris Brown),Jordin Sparks,0.466,0.759,8,-4.978,0,0.199,0.0521,0.0,0.0587,0.328,160.033
9008,Franz Ferdinand,Take Me Out,Franz Ferdinand,0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561
9009,Lenny Kravitz,Again,Again,0.55,0.804,2,-5.218,1,0.0271,0.0148,4.33E-05,0.105,0.789,79.166
9010,Red Hot Chili Peppers,Dani California,Stadium Arcadium,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59E-06,0.346,0.73,96.184
9011,The Killers,Mr. Brightside,Hot Fuss,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033
9012,Shakira,Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)",0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024
9013,Bowling For Soup,1985,A Hangover You Don't Deserve,0.606,0.887,4,-4.404,1,0.0598,0.000242,0.0,0.337,0.903,119.974
9014,Britney Spears,...Baby One More Time,...Baby One More Time (Digital Deluxe Version),0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96
9015,Muse,Uprising,The Resistance,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019
9016,D12,My Band,D-12 World,0.851,0.849,1,-3.383,0,0.0828,0.497,2.05E-06,0.116,0.844,120.014
9017,Chris Brown,Forever,Forever,0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005
9018,Avril Lavigne,Girlfriend - Radio Edit,Girlfriend EP,0.551,0.964,7,-1.883,1,0.114,0.00104,0.000253,0.245,0.668,163.965
9019,The All-American Rejects,Dirty Little Secret,Move Along,0.465,0.954,10,-4.251,1,0.044,0.000346,5.38E-06,0.573,0.458,143.85
9020,P!nk,Get the Party Started,M!ssundaztood (Expanded Edition),0.802,0.903,11,-3.267,0,0.046,0.0011,0.0,0.173,0.96,128.93
9021,American Hi-Fi,Flavor Of The Weak,American Hi-Fi,0.39,0.967,10,-1.946,1,0.0644,0.000758,1.74E-05,0.302,0.488,151.944
9022,Lifehouse,You And Me,Lifehouse,0.459,0.427,7,-7.734,1,0.0267,0.114,0.0,0.168,0.354,139.902
9023,Ja Rule,Always On Time,Pain Is Love,0.839,0.706,5,-6.104,0,0.199,0.208,0.0,0.242,0.839,96.673
9024,Sugababes,Push The Button,Taller In More Ways,0.962,0.662,8,-5.093,1,0.0578,0.0517,0.0,0.0799,0.801,126.007
9025,Jordin Sparks,Battlefield,Battlefield,0.613,0.634,2,-3.472,1,0.0339,0.0178,0.0,0.0719,0.37,144.953
9026,Geri Halliwell,It's Raining Men,Scream If You Wanna Go Faster,0.637,0.929,5,-6.03,0,0.0447,0.063,0.00796,0.318,0.604,136.482
9027,Nelly,Dilemma,Nellyville,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189
9028,Ellie Goulding,Lights - Single Version,Lights,0.683,0.789,8,-6.132,0,0.0353,0.0283,0.0492,0.112,0.809,120.013
9029,Coldplay,The Scientist,A Rush of Blood to the Head,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46E-05,0.11,0.213,146.277
9030,Adele,Chasing Pavements,19,0.616,0.47,5,-6.092,0,0.0253,0.291,0.0,0.111,0.325,80.03
9031,John Legend,Save Room,Once Again,0.69,0.572,7,-6.131,1,0.0264,0.0451,0.0,0.0969,0.375,111.92
9032,50 Cent,Candy Shop,The Massacre,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2E-05,0.38,0.755,125.173
9033,Justin Timberlake,Cry Me a River,Justified,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898
9034,Justin Timberlake,Cry Me a River,Justified,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898
9035,Ellie Goulding,Lights - Single Version,Lights,0.683,0.789,8,-6.132,0,0.0353,0.0283,0.0492,0.112,0.809,120.013
9036,Fountains Of Wayne,Stacy's Mom,Welcome Interstate Managers,0.774,0.75,11,-4.927,0,0.0412,0.00207,1.78E-05,0.0808,0.927,118.015
9037,Fountains Of Wayne,Stacy's Mom,Welcome Interstate Managers,0.774,0.75,11,-4.927,0,0.0412,0.00207,1.78E-05,0.0808,0.927,118.015
9038,John Legend,Save Room,Once Again,0.69,0.572,7,-6.131,1,0.0264,0.0451,0.0,0.0969,0.375,111.92
